,pickup_cluster,month,day,hour,dayofweek,count
700,10,1,2,0,5,0.10291734197730956
701,11,1,2,0,5,0.017423014586709886
702,12,1,2,0,5,0.12844408427876824
703,13,1,2,0,5,0.2366288492706645
704,14,1,2,0,5,0.03727714748784441
705,15,1,2,0,5,0.019043760129659644
706,16,1,2,0,5,0.11304700162074555
707,17,1,2,0,5,0.3273905996758509
708,18,1,2,0,5,0.4862236628849271
709,19,1,2,0,5,0.06888168557536467
710,20,1,2,0,5,0.32455429497568883
711,21,1,2,0,5,0.2986223662884927
712,22,1,2,0,5,0.04376012965964344
713,23,1,2,0,5,0.17017828200972449
714,24,1,2,0,5,0.006077795786061589
715,25,1,2,0,5,0.42787682333873583
716,26,1,2,0,5,0.046191247974068074
717,27,1,2,0,5,0.16977309562398704
718,28,1,2,0,5,0.0960291734197731
719,29,1,2,0,5,0.029983792544570502
720,0,1,2,1,5,0.15113452188006482
721,1,1,2,1,5,0.04862236628849271
722,2,1,2,1,5,0.11588330632090761
723,3,1,2,1,5,0.2860615883306321
724,4,1,2,1,5,0.049027552674230146
725,5,1,2,1,5,0.16653160453808752
726,6,1,2,1,5,0.09035656401944894
727,7,1,2,1,5,0.19651539708265803
728,8,1,2,1,5,0.05753646677471637
729,9,1,2,1,5,0.34157212317666125
730,10,1,2,1,5,0.09521880064829821
731,11,1,2,1,5,0.02025931928687196
732,12,1,2,1,5,0.11385737439222042
733,13,1,2,1,5,0.15964343598055106
734,14,1,2,1,5,0.04254457050243112
735,15,1,2,1,5,0.023500810372771474
736,16,1,2,1,5,0.0753646677471637
737,17,1,2,1,5,0.3573743922204214
738,18,1,2,1,5,0.40640194489465153
739,19,1,2,1,5,0.057941653160453806
740,20,1,2,1,5,0.3140194489465154
741,21,1,2,1,5,0.31280388978930307
742,22,1,2,1,5,0.04700162074554295
743,23,1,2,1,5,0.09764991896272285
744,24,1,2,1,5,0.005672609400324149
745,25,1,2,1,5,0.3747974068071313
746,26,1,2,1,5,0.007293354943273906
747,27,1,2,1,5,0.12155591572123177
748,28,1,2,1,5,0.04700162074554295
749,29,1,2,1,5,0.038492706645056725
750,0,1,2,2,5,0.10413290113452188
751,1,1,2,2,5,0.017017828200972446
752,2,1,2,2,5,0.07293354943273905
753,3,1,2,2,5,0.21920583468395463
754,4,1,2,2,5,0.01620745542949757
755,5,1,2,2,5,0.1519448946515397
756,6,1,2,2,5,0.05713128038897893
757,7,1,2,2,5,0.14100486223662884
758,8,1,2,2,5,0.0713128038897893
759,9,1,2,2,5,0.36507293354943277
760,10,1,2,2,5,0.06037277147487844
761,11,1,2,2,5,0.02471636952998379
762,12,1,2,2,5,0.06604538087520259
763,13,1,2,2,5,0.0919773095623987
764,14,1,2,2,5,0.03808752025931929
765,15,1,2,2,5,0.018638573743922204
766,16,1,2,2,5,0.06280388978930308
767,17,1,2,2,5,0.32576985413290116
768,18,1,2,2,5,0.2200162074554295
769,19,1,2,2,5,0.04457050243111831
770,20,1,2,2,5,0.29821717990275526
771,21,1,2,2,5,0.2013776337115073
772,22,1,2,2,5,0.03889789303079417
773,23,1,2,2,5,0.09076175040518639
774,24,1,2,2,5,0.004862236628849271
775,25,1,2,2,5,0.27228525121555913
776,26,1,2,2,5,0.005672609400324149
777,27,1,2,2,5,0.09927066450567261
778,28,1,2,2,5,0.030388978930307942
779,29,1,2,2,5,0.022285251215559156
780,0,1,2,3,5,0.07009724473257699
781,1,1,2,3,5,0.013776337115072933
782,2,1,2,3,5,0.043354943273905995
783,3,1,2,3,5,0.17260940032414912
784,4,1,2,3,5,0.008508914100486223
785,5,1,2,3,5,0.11385737439222042
786,6,1,2,3,5,0.03241491085899514
787,7,1,2,3,5,0.10048622366288493
788,8,1,2,3,5,0.06361426256077796
789,9,1,2,3,5,0.35980551053484605
790,10,1,2,3,5,0.02633711507293355
791,11,1,2,3,5,0.015802269043760128
792,12,1,2,3,5,0.0526742301458671
793,13,1,2,3,5,0.050243111831442464
794,14,1,2,3,5,0.0320097244732577
795,15,1,2,3,5,0.022285251215559156
796,16,1,2,3,5,0.049027552674230146
797,17,1,2,3,5,0.2884927066450567
798,18,1,2,3,5,0.14627228525121555
799,19,1,2,3,5,0.03606158833063209
800,20,1,2,3,5,0.23298217179902755
801,21,1,2,3,5,0.14343598055105347
802,22,1,2,3,5,0.025526742301458672
803,23,1,2,3,5,0.06361426256077796
804,24,1,2,3,5,0.006077795786061589
805,25,1,2,3,5,0.21474878444084278
806,26,1,2,3,5,0.0012155591572123178
807,27,1,2,3,5,0.06726094003241491
808,28,1,2,3,5,0.009319286871961102
809,29,1,2,3,5,0.0320097244732577
810,0,1,2,4,5,0.044975688816855756
811,1,1,2,4,5,0.008914100486223663
812,2,1,2,4,5,0.027147487844408427
813,3,1,2,4,5,0.13816855753646679
814,4,1,2,4,5,0.0016207455429497568
815,5,1,2,4,5,0.11061588330632091
816,6,1,2,4,5,0.034440842787682335
817,7,1,2,4,5,0.0692868719611021
818,8,1,2,4,5,0.05672609400324149
819,9,1,2,4,5,0.336709886547812
820,10,1,2,4,5,0.01661264181523501
821,11,1,2,4,5,0.011750405186385737
822,12,1,2,4,5,0.03079416531604538
823,13,1,2,4,5,0.05226904376012966
824,14,1,2,4,5,0.030388978930307942
825,15,1,2,4,5,0.01539708265802269
826,16,1,2,4,5,0.03079416531604538
827,17,1,2,4,5,0.24635332252836303
828,18,1,2,4,5,0.11426256077795786
829,19,1,2,4,5,0.017828200972447326
830,20,1,2,4,5,0.1774716369529984
831,21,1,2,4,5,0.11183144246353323
832,22,1,2,4,5,0.020664505672609402
833,23,1,2,4,5,0.01661264181523501
834,24,1,2,4,5,0.008103727714748784
835,25,1,2,4,5,0.21353322528363047
836,26,1,2,4,5,0.0016207455429497568
837,27,1,2,4,5,0.06239870340356564
838,28,1,2,4,5,0.007698541329011345
839,29,1,2,4,5,0.018233387358184763
840,0,1,2,5,5,0.038492706645056725
841,1,1,2,5,5,0.011750405186385737
842,2,1,2,5,5,0.027957860615883307
843,3,1,2,5,5,0.07171799027552674
844,4,1,2,5,5,0.003646677471636953
845,5,1,2,5,5,0.07212317666126418
846,6,1,2,5,5,0.03079416531604538
847,7,1,2,5,5,0.043354943273905995
848,8,1,2,5,5,0.048217179902755265
849,9,1,2,5,5,0.1693679092382496
850,10,1,2,5,5,0.01620745542949757
851,11,1,2,5,5,0.019448946515397084
852,12,1,2,5,5,0.025526742301458672
853,13,1,2,5,5,0.05226904376012966
854,14,1,2,5,5,0.044165316045380876
855,15,1,2,5,5,0.012560777957860616
856,16,1,2,5,5,0.03241491085899514
857,17,1,2,5,5,0.1385737439222042
858,18,1,2,5,5,0.08630470016207456
859,19,1,2,5,5,0.020664505672609402
860,20,1,2,5,5,0.1094003241491086
861,21,1,2,5,5,0.07374392220421394
862,22,1,2,5,5,0.018233387358184763
863,23,1,2,5,5,0.01539708265802269
864,24,1,2,5,5,0.0032414910858995136
865,25,1,2,5,5,0.18030794165316044
866,26,1,2,5,5,0.0028363047001620746
867,27,1,2,5,5,0.03970826580226904
868,28,1,2,5,5,0.006888168557536467
869,29,1,2,5,5,0.017423014586709886
870,0,1,2,6,5,0.027147487844408427
871,1,1,2,6,5,0.01094003241491086
872,2,1,2,6,5,0.03889789303079417
873,3,1,2,6,5,0.022285251215559156
874,4,1,2,6,5,0.02633711507293355
875,5,1,2,6,5,0.027552674230145867
876,6,1,2,6,5,0.019448946515397084
877,7,1,2,6,5,0.027957860615883307
878,8,1,2,6,5,0.014991896272285251
879,9,1,2,6,5,0.04173419773095624
880,10,1,2,6,5,0.014181523500810372
881,11,1,2,6,5,0.008103727714748784
882,12,1,2,6,5,0.01620745542949757
883,13,1,2,6,5,0.025526742301458672
884,14,1,2,6,5,0.029173419773095625
885,15,1,2,6,5,0.009319286871961102
886,16,1,2,6,5,0.02593192868719611
887,17,1,2,6,5,0.04578606158833063
888,18,1,2,6,5,0.0526742301458671
889,19,1,2,6,5,0.013371150729335495
890,20,1,2,6,5,0.04213938411669368
891,21,1,2,6,5,0.04700162074554295
892,22,1,2,6,5,0.023095623987034037
893,23,1,2,6,5,0.017017828200972446
894,24,1,2,6,5,0.004051863857374392
895,25,1,2,6,5,0.06442463533225283
896,26,1,2,6,5,0.0016207455429497568
897,27,1,2,6,5,0.022285251215559156
898,28,1,2,6,5,0.005672609400324149
899,29,1,2,6,5,0.01053484602917342
900,0,1,2,7,5,0.05186385737439222
901,1,1,2,7,5,0.012965964343598054
902,2,1,2,7,5,0.06766612641815235
903,3,1,2,7,5,0.017828200972447326
904,4,1,2,7,5,0.04051863857374392
905,5,1,2,7,5,0.03525121555915721
906,6,1,2,7,5,0.03606158833063209
907,7,1,2,7,5,0.0320097244732577
908,8,1,2,7,5,0.007293354943273906
909,9,1,2,7,5,0.04254457050243112
910,10,1,2,7,5,0.022285251215559156
911,11,1,2,7,5,0.007293354943273906
912,12,1,2,7,5,0.04051863857374392
913,13,1,2,7,5,0.0320097244732577
914,14,1,2,7,5,0.04051863857374392
915,15,1,2,7,5,0.003646677471636953
916,16,1,2,7,5,0.03322528363047002
917,17,1,2,7,5,0.039303079416531606
918,18,1,2,7,5,0.0806320907617504
919,19,1,2,7,5,0.028363047001620744
920,20,1,2,7,5,0.03687196110210697
921,21,1,2,7,5,0.044975688816855756
922,22,1,2,7,5,0.032820097244732574
923,23,1,2,7,5,0.02025931928687196
924,24,1,2,7,5,0.005672609400324149
925,25,1,2,7,5,0.0753646677471637
926,26,1,2,7,5,0.005672609400324149
927,27,1,2,7,5,0.04051863857374392
928,28,1,2,7,5,0.022285251215559156
929,29,1,2,7,5,0.009319286871961102
930,0,1,2,8,5,0.07090761750405186
931,1,1,2,8,5,0.01620745542949757
932,2,1,2,8,5,0.13290113452188007
933,3,1,2,8,5,0.02471636952998379
934,4,1,2,8,5,0.04578606158833063
935,5,1,2,8,5,0.05956239870340357
936,6,1,2,8,5,0.05226904376012966
937,7,1,2,8,5,0.03687196110210697
938,8,1,2,8,5,0.006482982171799027
939,9,1,2,8,5,0.04781199351701783
940,10,1,2,8,5,0.03727714748784441
941,11,1,2,8,5,0.01094003241491086
942,12,1,2,8,5,0.049027552674230146
943,13,1,2,8,5,0.04578606158833063
944,14,1,2,8,5,0.046191247974068074
945,15,1,2,8,5,0.0032414910858995136
946,16,1,2,8,5,0.07982171799027553
947,17,1,2,8,5,0.03768233387358185
948,18,1,2,8,5,0.08711507293354943
949,19,1,2,8,5,0.033630470016207455
950,20,1,2,8,5,0.05672609400324149
951,21,1,2,8,5,0.07779578606158834
952,22,1,2,8,5,0.04376012965964344
953,23,1,2,8,5,0.04457050243111831
954,24,1,2,8,5,0.005672609400324149
955,25,1,2,8,5,0.08670988654781199
956,26,1,2,8,5,0.013371150729335495
957,27,1,2,8,5,0.048217179902755265
958,28,1,2,8,5,0.04051863857374392
959,29,1,2,8,5,0.012560777957860616
960,0,1,2,9,5,0.1260129659643436
961,1,1,2,9,5,0.05348460291734198
962,2,1,2,9,5,0.15680713128038898
963,3,1,2,9,5,0.06037277147487844
964,4,1,2,9,5,0.033630470016207455
965,5,1,2,9,5,0.10291734197730956
966,6,1,2,9,5,0.08995137763371151
967,7,1,2,9,5,0.06685575364667747
968,8,1,2,9,5,0.004862236628849271
969,9,1,2,9,5,0.0547001620745543
970,10,1,2,9,5,0.06523500810372772
971,11,1,2,9,5,0.008914100486223663
972,12,1,2,9,5,0.10210696920583469
973,13,1,2,9,5,0.08954619124797407
974,14,1,2,9,5,0.044975688816855756
975,15,1,2,9,5,0.007293354943273906
976,16,1,2,9,5,0.10413290113452188
977,17,1,2,9,5,0.07009724473257699
978,18,1,2,9,5,0.13290113452188007
979,19,1,2,9,5,0.05672609400324149
980,20,1,2,9,5,0.08508914100486224
981,21,1,2,9,5,0.10818476499189628
982,22,1,2,9,5,0.04538087520259319
983,23,1,2,9,5,0.09238249594813615
984,24,1,2,9,5,0.004457050243111832
985,25,1,2,9,5,0.1426256077795786
986,26,1,2,9,5,0.02106969205834684
987,27,1,2,9,5,0.10251215559157212
988,28,1,2,9,5,0.08508914100486224
989,29,1,2,9,5,0.025121555915721232
990,0,1,2,10,5,0.1973257698541329
991,1,1,2,10,5,0.08427876823338736
992,2,1,2,10,5,0.23500810372771475
993,3,1,2,10,5,0.10413290113452188
994,4,1,2,10,5,0.029983792544570502
995,5,1,2,10,5,0.1373581847649919
996,6,1,2,10,5,0.12844408427876824
997,7,1,2,10,5,0.1053484602917342
998,8,1,2,10,5,0.007293354943273906
999,9,1,2,10,5,0.0806320907617504
1000,10,1,2,10,5,0.1166936790923825
1001,11,1,2,10,5,0.012155591572123177
1002,12,1,2,10,5,0.15721231766612642
1003,13,1,2,10,5,0.15437601296596434
1004,14,1,2,10,5,0.055105348460291734
1005,15,1,2,10,5,0.005672609400324149
1006,16,1,2,10,5,0.1446515397082658
1007,17,1,2,10,5,0.12479740680713128
1008,18,1,2,10,5,0.22568881685575365
1009,19,1,2,10,5,0.07009724473257699
1010,20,1,2,10,5,0.14100486223662884
1011,21,1,2,10,5,0.16693679092382496
1012,22,1,2,10,5,0.0619935170178282
1013,23,1,2,10,5,0.13573743922204215
1014,24,1,2,10,5,0.00526742301458671
1015,25,1,2,10,5,0.22974068071312803
1016,26,1,2,10,5,0.06158833063209076
1017,27,1,2,10,5,0.16693679092382496
1018,28,1,2,10,5,0.13452188006482982
1019,29,1,2,10,5,0.0320097244732577
1020,0,1,2,11,5,0.2913290113452188
1021,1,1,2,11,5,0.09319286871961102
1022,2,1,2,11,5,0.28768233387358183
1023,3,1,2,11,5,0.14059967585089142
1024,4,1,2,11,5,0.02593192868719611
1025,5,1,2,11,5,0.20097244732576985
1026,6,1,2,11,5,0.19246353322528362
1027,7,1,2,11,5,0.17017828200972449
1028,8,1,2,11,5,0.006482982171799027
1029,9,1,2,11,5,0.11790923824959482
1030,10,1,2,11,5,0.1839546191247974
1031,11,1,2,11,5,0.01053484602917342
1032,12,1,2,11,5,0.20786061588330632
1033,13,1,2,11,5,0.24554294975688817
1034,14,1,2,11,5,0.053889789303079416
1035,15,1,2,11,5,0.012965964343598054
1036,16,1,2,11,5,0.19367909238249595
1037,17,1,2,11,5,0.16045380875202594
1038,18,1,2,11,5,0.32982171799027554
1039,19,1,2,11,5,0.08549432739059967
1040,20,1,2,11,5,0.1952998379254457
1041,21,1,2,11,5,0.21555915721231766
1042,22,1,2,11,5,0.05226904376012966
1043,23,1,2,11,5,0.20218800648298219
1044,24,1,2,11,5,0.0024311183144246355
1045,25,1,2,11,5,0.2860615883306321
1046,26,1,2,11,5,0.09967585089141005
1047,27,1,2,11,5,0.2479740680713128
1048,28,1,2,11,5,0.1786871961102107
1049,29,1,2,11,5,0.02633711507293355
1050,0,1,2,12,5,0.37439222042139386
1051,1,1,2,12,5,0.09643435980551053
1052,2,1,2,12,5,0.3460291734197731
1053,3,1,2,12,5,0.19773095623987033
1054,4,1,2,12,5,0.02471636952998379
1055,5,1,2,12,5,0.20826580226904376
1056,6,1,2,12,5,0.22811993517017828
1057,7,1,2,12,5,0.2313614262560778
1058,8,1,2,12,5,0.006482982171799027
1059,9,1,2,12,5,0.14343598055105347
1060,10,1,2,12,5,0.2552674230145867
1061,11,1,2,12,5,0.012965964343598054
1062,12,1,2,12,5,0.23784440842787682
1063,13,1,2,12,5,0.31766612641815234
1064,14,1,2,12,5,0.032820097244732574
1065,15,1,2,12,5,0.006482982171799027
1066,16,1,2,12,5,0.20705024311183146
1067,17,1,2,12,5,0.21393841166936792
1068,18,1,2,12,5,0.4521880064829822
1069,19,1,2,12,5,0.07941653160453808
1070,20,1,2,12,5,0.24716369529983792
1071,21,1,2,12,5,0.28646677471636955
1072,22,1,2,12,5,0.053889789303079416
1073,23,1,2,12,5,0.24635332252836303
1074,24,1,2,12,5,0.0028363047001620746
1075,25,1,2,12,5,0.36223662884927066
1076,26,1,2,12,5,0.06158833063209076
1077,27,1,2,12,5,0.30834683954619124
1078,28,1,2,12,5,0.25121555915721233
1079,29,1,2,12,5,0.04092382495948136
1080,0,1,2,13,5,0.42179902755267423
1081,1,1,2,13,5,0.06118314424635332
1082,2,1,2,13,5,0.3626418152350081
1083,3,1,2,13,5,0.26175040518638576
1084,4,1,2,13,5,0.023500810372771474
1085,5,1,2,13,5,0.21636952998379255
1086,6,1,2,13,5,0.2418962722852512
1087,7,1,2,13,5,0.2576985413290113
1088,8,1,2,13,5,0.01012965964343598
1089,9,1,2,13,5,0.14951377633711507
1090,10,1,2,13,5,0.34521880064829824
1091,11,1,2,13,5,0.012155591572123177
1092,12,1,2,13,5,0.27228525121555913
1093,13,1,2,13,5,0.3772285251215559
1094,14,1,2,13,5,0.041329011345218804
1095,15,1,2,13,5,0.01094003241491086
1096,16,1,2,13,5,0.22163695299837927
1097,17,1,2,13,5,0.27188006482982174
1098,18,1,2,13,5,0.4659643435980551
1099,19,1,2,13,5,0.08995137763371151
1100,20,1,2,13,5,0.29051863857374394
1101,21,1,2,13,5,0.3286061588330632
1102,22,1,2,13,5,0.0506482982171799
1103,23,1,2,13,5,0.27350081037277146
1104,24,1,2,13,5,0.004051863857374392
1105,25,1,2,13,5,0.35980551053484605
1106,26,1,2,13,5,0.07374392220421394
1107,27,1,2,13,5,0.33225283630470015
1108,28,1,2,13,5,0.3286061588330632
1109,29,1,2,13,5,0.04213938411669368
1110,0,1,2,14,5,0.40153970826580226
1111,1,1,2,14,5,0.0919773095623987
1112,2,1,2,14,5,0.3472447325769854
1113,3,1,2,14,5,0.30429497568881686
1114,4,1,2,14,5,0.03768233387358185
1115,5,1,2,14,5,0.22811993517017828
1116,6,1,2,14,5,0.26175040518638576
1117,7,1,2,14,5,0.31645056726094
1118,8,1,2,14,5,0.014991896272285251
1119,9,1,2,14,5,0.1592382495948136
1120,10,1,2,14,5,0.36142625607779577
1121,11,1,2,14,5,0.01053484602917342
1122,12,1,2,14,5,0.28768233387358183
1123,13,1,2,14,5,0.4226094003241491
1124,14,1,2,14,5,0.038492706645056725
1125,15,1,2,14,5,0.011750405186385737
1126,16,1,2,14,5,0.21150729335494328
1127,17,1,2,14,5,0.3038897893030794
1128,18,1,2,14,5,0.5729335494327391
1129,19,1,2,14,5,0.08427876823338736
1130,20,1,2,14,5,0.3026742301458671
1131,21,1,2,14,5,0.3213128038897893
1132,22,1,2,14,5,0.03606158833063209
1133,23,1,2,14,5,0.2884927066450567
1134,24,1,2,14,5,0.0028363047001620746
1135,25,1,2,14,5,0.3480551053484603
1136,26,1,2,14,5,0.03889789303079417
1137,27,1,2,14,5,0.3525121555915721
1138,28,1,2,14,5,0.3626418152350081
1139,29,1,2,14,5,0.03484602917341977
1140,0,1,2,15,5,0.39222042139384117
1141,1,1,2,15,5,0.08914100486223663
1142,2,1,2,15,5,0.34521880064829824
1143,3,1,2,15,5,0.3440032414910859
1144,4,1,2,15,5,0.04051863857374392
1145,5,1,2,15,5,0.1952998379254457
1146,6,1,2,15,5,0.24554294975688817
1147,7,1,2,15,5,0.32982171799027554
1148,8,1,2,15,5,0.013776337115072933
1149,9,1,2,15,5,0.18841166936790923
1150,10,1,2,15,5,0.3585899513776337
1151,11,1,2,15,5,0.008914100486223663
1152,12,1,2,15,5,0.2662074554294976
1153,13,1,2,15,5,0.40842787682333875
1154,14,1,2,15,5,0.029173419773095625
1155,15,1,2,15,5,0.011750405186385737
1156,16,1,2,15,5,0.19043760129659643
1157,17,1,2,15,5,0.3358995137763371
1158,18,1,2,15,5,0.4773095623987034
1159,19,1,2,15,5,0.0773905996758509
1160,20,1,2,15,5,0.30510534846029175
1161,21,1,2,15,5,0.2852512155591572
1162,22,1,2,15,5,0.04700162074554295
1163,23,1,2,15,5,0.31442463533225284
1164,24,1,2,15,5,0.0024311183144246355
1165,25,1,2,15,5,0.3334683954619125
1166,26,1,2,15,5,0.07617504051863858
1167,27,1,2,15,5,0.3399513776337115
1168,28,1,2,15,5,0.3549432739059968
1169,29,1,2,15,5,0.03606158833063209
1170,0,1,2,16,5,0.3926256077795786
1171,1,1,2,16,5,0.07658022690437602
1172,2,1,2,16,5,0.3541329011345219
1173,3,1,2,16,5,0.3812803889789303
1174,4,1,2,16,5,0.04376012965964344
1175,5,1,2,16,5,0.22082658022690438
1176,6,1,2,16,5,0.27836304700162073
1177,7,1,2,16,5,0.3095623987034036
1178,8,1,2,16,5,0.012965964343598054
1179,9,1,2,16,5,0.20299837925445705
1180,10,1,2,16,5,0.3419773095623987
1181,11,1,2,16,5,0.00526742301458671
1182,12,1,2,16,5,0.2913290113452188
1183,13,1,2,16,5,0.4080226904376013
1184,14,1,2,16,5,0.02957860615883306
1185,15,1,2,16,5,0.011345218800648298
1186,16,1,2,16,5,0.20542949756888168
1187,17,1,2,16,5,0.3358995137763371
1188,18,1,2,16,5,0.4793354943273906
1189,19,1,2,16,5,0.08752025931928688
1190,20,1,2,16,5,0.3326580226904376
1191,21,1,2,16,5,0.32455429497568883
1192,22,1,2,16,5,0.046191247974068074
1193,23,1,2,16,5,0.32212317666126417
1194,24,1,2,16,5,0.003646677471636953
1195,25,1,2,16,5,0.34846029173419774
1196,26,1,2,16,5,0.06766612641815235
1197,27,1,2,16,5,0.3488654781199352
1198,28,1,2,16,5,0.3918152350081037
1199,29,1,2,16,5,0.04213938411669368
1200,0,1,2,17,5,0.34764991896272285
1201,1,1,2,17,5,0.06726094003241491
1202,2,1,2,17,5,0.36223662884927066
1203,3,1,2,17,5,0.3833063209076175
1204,4,1,2,17,5,0.03606158833063209
1205,5,1,2,17,5,0.20705024311183146
1206,6,1,2,17,5,0.27188006482982174
1207,7,1,2,17,5,0.3079416531604538
1208,8,1,2,17,5,0.019448946515397084
1209,9,1,2,17,5,0.19043760129659643
1210,10,1,2,17,5,0.3225283630470016
1211,11,1,2,17,5,0.011345218800648298
1212,12,1,2,17,5,0.2662074554294976
1213,13,1,2,17,5,0.3687196110210697
1214,14,1,2,17,5,0.030388978930307942
1215,15,1,2,17,5,0.008914100486223663
1216,16,1,2,17,5,0.1774716369529984
1217,17,1,2,17,5,0.3488654781199352
1218,18,1,2,17,5,0.40842787682333875
1219,19,1,2,17,5,0.07050243111831442
1220,20,1,2,17,5,0.3209076175040519
1221,21,1,2,17,5,0.3038897893030794
1222,22,1,2,17,5,0.055915721231766614
1223,23,1,2,17,5,0.32982171799027554
1224,24,1,2,17,5,0.0024311183144246355
1225,25,1,2,17,5,0.36547811993517015
1226,26,1,2,17,5,0.05915721231766612
1227,27,1,2,17,5,0.363452188006483
1228,28,1,2,17,5,0.36912479740680715
1229,29,1,2,17,5,0.03727714748784441
1230,0,1,2,18,5,0.4343598055105348
1231,1,1,2,18,5,0.12763371150729336
1232,2,1,2,18,5,0.37560777957860614
1233,3,1,2,18,5,0.40842787682333875
1234,4,1,2,18,5,0.03687196110210697
1235,5,1,2,18,5,0.23581847649918963
1236,6,1,2,18,5,0.2799837925445705
1237,7,1,2,18,5,0.30834683954619124
1238,8,1,2,18,5,0.019448946515397084
1239,9,1,2,18,5,0.23217179902755267
1240,10,1,2,18,5,0.3273905996758509
1241,11,1,2,18,5,0.007698541329011345
1242,12,1,2,18,5,0.3107779578606159
1243,13,1,2,18,5,0.3727714748784441
1244,14,1,2,18,5,0.0320097244732577
1245,15,1,2,18,5,0.01053484602917342
1246,16,1,2,18,5,0.21920583468395463
1247,17,1,2,18,5,0.35048622366288495
1248,18,1,2,18,5,0.47771474878444087
1249,19,1,2,18,5,0.09764991896272285
1250,20,1,2,18,5,0.376418152350081
1251,21,1,2,18,5,0.34157212317666125
1252,22,1,2,18,5,0.05429497568881685
1253,23,1,2,18,5,0.3460291734197731
1254,24,1,2,18,5,0.0032414910858995136
1255,25,1,2,18,5,0.353322528363047
1256,26,1,2,18,5,0.0773905996758509
1257,27,1,2,18,5,0.4367909238249595
1258,28,1,2,18,5,0.373581847649919
1259,29,1,2,18,5,0.0320097244732577
1260,0,1,2,19,5,0.45705024311183146
1261,1,1,2,19,5,0.11021069692058347
1262,2,1,2,19,5,0.40640194489465153
1263,3,1,2,19,5,0.4343598055105348
1264,4,1,2,19,5,0.03119935170178282
1265,5,1,2,19,5,0.2479740680713128
1266,6,1,2,19,5,0.3358995137763371
1267,7,1,2,19,5,0.373581847649919
1268,8,1,2,19,5,0.023500810372771474
1269,9,1,2,19,5,0.23905996758508913
1270,10,1,2,19,5,0.29376012965964343
1271,11,1,2,19,5,0.012560777957860616
1272,12,1,2,19,5,0.31361426256077796
1273,13,1,2,19,5,0.4072123176661264
1274,14,1,2,19,5,0.0320097244732577
1275,15,1,2,19,5,0.012965964343598054
1276,16,1,2,19,5,0.2479740680713128
1277,17,1,2,19,5,0.41693679092382496
1278,18,1,2,19,5,0.5279578606158833
1279,19,1,2,19,5,0.10656401944894651
1280,20,1,2,19,5,0.3934359805510535
1281,21,1,2,19,5,0.39019448946515395
1282,22,1,2,19,5,0.04659643435980551
1283,23,1,2,19,5,0.3918152350081037
1284,24,1,2,19,5,0.004862236628849271
1285,25,1,2,19,5,0.3889789303079417
1286,26,1,2,19,5,0.07860615883306321
1287,27,1,2,19,5,0.43111831442463533
1288,28,1,2,19,5,0.3833063209076175
1289,29,1,2,19,5,0.03606158833063209
1290,0,1,2,20,5,0.3209076175040519
1291,1,1,2,20,5,0.04740680713128039
1292,2,1,2,20,5,0.26175040518638576
1293,3,1,2,20,5,0.2994327390599676
1294,4,1,2,20,5,0.02593192868719611
1295,5,1,2,20,5,0.19489465153970825
1296,6,1,2,20,5,0.20421393841166938
1297,7,1,2,20,5,0.25364667747163694
1298,8,1,2,20,5,0.014586709886547812
1299,9,1,2,20,5,0.19367909238249595
1300,10,1,2,20,5,0.20907617504051865
1301,11,1,2,20,5,0.005672609400324149
1302,12,1,2,20,5,0.2098865478119935
1303,13,1,2,20,5,0.28687196110210694
1304,14,1,2,20,5,0.017017828200972446
1305,15,1,2,20,5,0.012155591572123177
1306,16,1,2,20,5,0.18152350081037277
